local_authority_id,year,link_length_km,link_length_miles,cars_and_taxis,all_motor_vehicles
72,1995,3968.546,2465.94,3601850308,4467138505
81,1995,4490.544,2790.29,3457957179,4062826293
69,1995,4142.855,2574.25,2805918267,3480651108
50,1995,285.75,177.56,129099259.1,155474738.8
38,1995,4698.184,2919.32,755165291.6,1027590773
39,1995,1300.8,808.28,398709271,501871128.9
34,1995,1043.279,648.26,341296927.2,421744037.9
206,1995,480.484,298.56,274317748.1,324712657.5
53,1995,1238.844,769.78,79871310.92,102970451.3
30,1995,893.166,554.99,583584047.9,719527585.2
35,1995,8176.538,5080.67,1065274348,1331984065
48,1995,402.852,250.32,252793906.7,296704963.6
36,1995,622.28,386.67,278953346.2,336118210.3
46,1995,1847.861,1148.21,296113955.7,373839030.1
41,1995,1131.731,703.23,339870698.2,406214564.4
54,1995,1079.483,670.76,57043799.21,71622459.21
33,1995,3193.819,1984.55,501538745.6,634115269.3
55,1995,1004.749,624.32,78410827.02,101689771.7
40,1995,1321.979,821.44,411723039.3,502440875.3
37,1995,2453.126,1524.3,924493066.1,1197200521
42,1995,1188.608,738.57,502342463.1,612679333.9
51,1995,980.323,609.14,633409908.6,745356440.3
45,1995,6598.958,4100.4,1173962411,1467857746
44,1995,2815.85,1749.69,386844258.3,472608932
29,1995,1441.552,895.74,1336556442,1591312895
28,1995,905.213,562.47,634205833.9,757845517.8
43,1995,406.694,252.71,284646193.7,333970363.7
27,1995,1078.658,670.25,685024350.3,839201926.4
52,1995,2015.815,1252.57,430298750.9,538303504.4
47,1995,551.295,342.56,410730091.3,482596504.5
49,1995,503.537,312.88,256603699.4,300147204.7
32,1995,2712.95,1685.75,1213738011,1469658387
31,1995,2986.416,1855.67,978279158.5,1227720540
3,1995,1779.054,1105.45,1430730102,1727073108
4,1995,1613.832,1002.79,1295465613,1605191829
9,1995,1157.901,719.49,228399127.8,278833567.6
10,1995,2413.319,1499.57,552964942.2,676866868.1
11,1995,1595.624,991.47,481560686.2,584418277.9
12,1995,1395.972,867.42,371306831.2,454103490
20,1995,1233.589,766.52,725736353.4,884581879.9
26,1995,1175.903,730.67,405957730,499320561
23,1995,2230.065,1385.7,305361200.6,390549815.3
16,1995,2544.952,1581.36,435370091.2,549127285.4
15,1995,3546.085,2203.44,746157448,954897971.5
8,1995,1144.915,711.42,735766352.6,868277396.3
17,1995,852.076,529.46,504533290.6,624891150.7
7,1995,735.497,457.02,523472186.2,623196918.7
18,1995,891.932,554.22,490652745.5,575585004.2
19,1995,1035.976,643.73,1346612374,1578240820
22,1995,1134.273,704.8,900373191.2,1073346228
205,1995,976.217,606.59,508984114.6,603252363.7
24,1995,391.582,243.32,175226996.2,209590094.5
25,1995,462.294,287.26,268989024.1,316185119.5
13,1995,1577.283,980.08,531454079.4,684613371
6,1995,712.616,442.8,741496015.8,923021809.5
14,1995,5125.16,3184.63,596159588.6,779628178.9
21,1995,325.938,202.53,162917472.6,196106538.4
132,1996,388.141,241.18,301160490.9,360342814.8
170,1996,496.827,308.71,622039652.8,728561206.9
171,1996,679.275,422.08,464771659.8,546250567.3
163,1996,851.441,529.06,704648591,846553048.9
164,1996,527.596,327.83,369029021.8,455845323.9
156,1996,546.493,339.58,437682218.3,535413758.6
74,1996,939.951,584.06,1096235367,1379716488
198,1996,554.148,344.33,337121504.8,403939169
193,1996,459.057,285.24,301083216.5,346420000.3
169,1996,718.866,446.68,575266039.5,695460949.3
89,1996,3384.606,2103.1,1401981347,1769674462
131,1996,642.45,399.2,445962063.4,543546072.8
130,1996,1392.323,865.15,622602753,851235775.6
202,1996,831.795,516.85,562345525.3,675425465.3
119,1996,742.287,461.24,835778443.9,985837819.6
153,1996,782.1,485.97,690165064.2,817805577.9
98,1996,533.463,331.48,251237308.5,324980709.5
188,1996,778.315,483.62,755876173.8,910022762.7
155,1996,3327.831,2067.82,769561913.4,989693460.8
187,1996,986.005,612.68,605387016.7,731877633.4
140,1996,822.729,511.22,632874128.8,761004648.5
115,1996,1031.403,640.88,539714612.3,642166467.8
144,1996,1112.469,691.26,1059073575,1266820928
183,1996,1111.181,690.46,942124131.9,1131349343
143,1996,1462.275,908.62,1494121531,1848067887
203,1996,791.372,491.74,647314200.7,766454828.2
184,1996,517.242,321.4,313638962.2,366529469.8
182,1996,500.098,310.75,409755290.4,474723113.3
200,1996,505.076,313.84,400677397.1,470596391.4
181,1996,795.901,494.55,757219354.6,920888964.7
129,1996,871.739,541.67,784865307.2,948262357.2
120,1996,439.701,273.22,388221042.2,460887695.9
127,1996,439.452,273.06,327827691.9,380292243.3
128,1996,562.837,349.73,655847445.3,830481827.4
64,1996,796.207,494.74,564130464.3,689604405.9
180,1996,439.885,273.33,371807573.1,427611037.2
67,1996,1347.829,837.5,1277420350,1565812983
114,1996,385.081,239.28,336679983.9,394169753.6
112,1996,308.163,191.48,423958227.1,504841687.7
179,1996,682.639,424.17,906290856.4,1062553767
113,1996,702.662,436.61,796431550.4,941877281.1
191,1996,1144.691,711.28,1095210104,1314864148
136,1996,618.919,384.58,671984927.4,786729428.3
82,1996,439.098,272.84,606423990.1,719177947
137,1996,563.157,349.93,557948857.4,657327214.1
199,1996,851.617,529.17,307420733.5,364216387.5
92,1996,3740.358,2324.15,1653846935,2074086069
116,1996,5083.448,3158.71,1275249498,1628713270
139,1996,7541.594,4686.13,1923995593,2345478784
1,1996,36.22,22.51,992316.7452,1521639.252
68,1996,4621.48,2871.65,2409385759,2962719042
102,1996,5028.036,3124.28,1159059710,1423864084
160,1996,1043.508,648.41,970651379.7,1170810477
86,1996,607.458,377.46,689051824.8,857558725.8
85,1996,1338.821,831.9,1341261189,1589342660
162,1996,796.102,494.67,435766575.1,523380445.1
95,1996,761.511,473.18,732352025.4,934795301.7
90,1996,768.41,477.47,1091891341,1363809637
56,1996,965.896,600.18,873972919.4,1034930570
196,1996,729.866,453.52,452252643.9,544430699.7
91,1996,783.631,486.93,781955321.5,936627461.9
75,1996,1095.155,680.5,875199587.5,1075024777
157,1996,553.286,343.8,572187921.9,701106229
161,1996,1403.303,871.97,1093021342,1301599639
158,1996,710.739,441.63,581747239.2,726057937.9
192,1996,971.465,603.64,575303091.2,679648244.3
84,1996,1179.363,732.82,781415779.3,920865137.6
194,1996,1142.588,709.97,778882769,982555985.5
79,1996,1643.15,1021.01,1176395817,1543605180
62,1996,1165.025,723.91,1007542665,1282065261
159,1996,1952.386,1213.16,1224068730,1498435372
172,1996,907.023,563.6,911421245.6,1067802169
173,1996,746.696,463.98,654509492.1,759037638.9
166,1996,527.75,327.93,377621450.1,446444858.9
94,1996,1129.696,701.96,859266379.3,1024001610
141,1996,2477.645,1539.54,3000376885,3574943246
152,1996,834.238,518.37,885087550,1036101031
189,1996,984.105,611.49,847770061,1015477881
190,1996,864.936,537.45,931910099.4,1161057343
151,1996,838.304,520.9,1026159115,1239904935
150,1996,835.158,518.94,687741280.3,862646489.5
149,1996,738.174,458.68,601080955.3,720455405.4
195,1996,1873.439,1164.1,1166151477,1392463519
87,1996,1199.751,745.49,681286608.1,858852721.4
197,1996,1878.399,1167.18,1152850607,1454514809
63,1996,2944.318,1829.51,2817029154,3463078258
88,1996,1480.556,919.97,1148009103,1448693442
101,1996,888.509,552.09,921785055.3,1107158530
174,1996,58.227,36.18,100991873.1,129826346.6
168,1996,321.684,199.89,277394491.8,342076937.6
57,1996,733.998,456.09,843284511,998011246.8
106,1996,529.876,329.25,465925021,561246061.1
118,1996,468.818,291.31,494089233.9,582017891.8
176,1996,884.563,549.64,683790966.4,798132976.5
145,1996,279.906,173.93,312290799.2,386914896.4
134,1996,777.249,482.96,706705838.5,831763350.8
147,1996,574.832,357.18,680598427.7,799173684.4
121,1996,582.912,362.2,748340364.1,941557120.2
105,1996,491.01,305.1,551348528.3,676977653.6
122,1996,271.43,168.66,268253045.3,336048580
146,1996,218.726,135.91,299790626.5,369563163
165,1996,352.381,218.96,317544612.6,389748456.5
185,1996,463.516,288.02,326581027.4,376583788.2
201,1996,637.77,396.29,703710222.3,890512584.6
66,1996,724.474,450.17,1133043679,1331518063
111,1996,489.945,304.44,875063409.1,1026435202
96,1996,241.489,150.05,237401138.6,299962387.8
110,1996,204.419,127.02,290522622.9,365176306
178,1996,334.485,207.84,538741133,623330995.7
107,1996,385.216,239.36,467844360.2,579257152
104,1996,442.176,274.76,443108678.4,539775117.7
204,1996,365.949,227.39,351309493.2,416895323.8
167,1996,419.227,260.5,431100518.6,543347335.9
124,1996,519.228,322.63,491921338.8,588836163.1
175,1996,404.614,251.42,477715673,555778347
103,1996,390.963,242.93,428749861.4,536649855.5
177,1996,414.706,257.69,373832012.3,436652270.7
93,1996,284.27,176.64,440397783.2,559915535.1
125,1996,417.493,259.42,364081441.9,445864975.4
108,1996,420.121,261.05,518491887.4,625370936.9
109,1996,342.174,212.62,517531420.9,663968192.6
208,1996,2292.69,1424.61,1780306372,2224952962
83,1996,3214.064,1997.13,2918635466,3447875262
97,1996,4571.425,2840.55,3016327154,3828848690
207,1996,5068.977,3149.72,3774552500,4643808075
77,1996,7885.862,4900.05,2376963614,3073574401
61,1996,5558.606,3453.96,3279966441,4120300835
71,1996,12791.083,7948.01,3305606176,4045257374
138,1996,4185.608,2600.82,1698472780,2053266512
133,1996,3339.938,2075.34,2010340729,2389814705
123,1996,7840.911,4872.12,6137106238,7532713926
70,1996,5340.643,3318.52,2581049958,3185790722
65,1996,8635.309,5365.73,6797767981,8106617262
78,1996,5119.235,3180.95,5336320795,6493785912
80,1996,8961.213,5568.24,6249512711,7746613984
76,1996,7014.477,4358.59,5005066835,6077888272
60,1996,4357.299,2707.5,2983246510,3786798328
99,1996,8977.395,5578.29,2326620174,3012884326
154,1996,9992.091,6208.8,3578376839,4402545612
59,1996,4441.729,2759.96,3360712909,4298747224
100,1996,9035.26,5614.25,3286758119,4221007854
2,1996,4678.173,2906.88,2876620792,3611908537
142,1996,4537.242,2819.31,3363758448,4095095894
5,1996,6662.673,4139.99,2590770492,3194790811
117,1996,6080.31,3778.13,3836240418,4903170322
126,1996,6788.473,4218.16,2586980043,3261498707
135,1996,5400.295,3355.59,6696009262,7928123594
72,1996,3975.983,2470.56,3771773633,4687988720
81,1996,4496.656,2794.09,3558781321,4184529895
69,1996,4148.781,2577.93,2937413841,3645330787
50,1996,285.953,177.68,131269980.1,158441707.7
38,1996,4703.402,2922.56,778837362.9,1065330641
39,1996,1302.334,809.23,409139231.3,516299291.5
34,1996,1044.342,648.92,351217596.7,434746353.8
206,1996,481.618,299.26,279606962.8,331522404.2
53,1996,1237.913,769.2,81364214.24,105627035
30,1996,894.865,556.04,601020150.4,742577771.4
35,1996,8183.544,5085.02,1095183193,1373461235
48,1996,403.557,250.76,256816561.3,302055196.4
36,1996,623.192,387.23,285395827.1,344384608.3
46,1996,1849.826,1149.43,303595262.4,384505484.2
41,1996,1132.859,703.93,348241700.3,416828260.5
54,1996,1079.688,670.89,58079428.64,73309885.89
33,1996,3195.183,1985.39,512865480.6,650641746
55,1996,1004.139,623.94,79805359.82,104190384.4
40,1996,1324.067,822.74,420956313.9,514948232.9
37,1996,2457.242,1526.86,952822309,1235440265
42,1996,1189.873,739.35,517664684,631969465.4
51,1996,982.551,610.53,654340436.8,771664920
45,1996,6604.422,4103.8,1200185733,1506072262
44,1996,2816.742,1750.24,396999719.1,486790884.4
29,1996,1445.216,898.02,1368837446,1631305442
28,1996,907.274,563.75,654679454.6,783472220.5
43,1996,407.666,253.31,291331544.4,341985635.8
27,1996,1080.355,671.3,707209187.7,868442863.7
52,1996,2017.925,1253.88,441496246.3,553753553.6
47,1996,552.411,343.25,415081352.4,488145207
49,1996,504.294,313.35,260424635.8,305053846.2
32,1996,2716.453,1687.93,1244438836,1508571174
31,1996,2988.614,1857.04,1011301026,1269877202
3,1996,1784.118,1108.6,1472546917,1780839137
4,1996,1616.943,1004.72,1324824005,1644958584
9,1996,1158.664,719.96,233231760.3,285711506.7
10,1996,2415.917,1501.18,567669466.6,697035282.1
11,1996,1597.883,992.88,496345464.4,603734215.3
12,1996,1397.676,868.48,377752907.4,462577685.7
20,1996,1235.188,767.51,737562286.9,899145709.7
26,1996,1177.346,731.57,418158978.4,514354422.7
23,1996,2232.288,1387.08,315379804.4,403928034.7
16,1996,2548.181,1583.37,445652552.8,563413858.1
15,1996,3550.584,2206.23,767070591.5,988125036
8,1996,1147.349,712.93,742294193.2,875972018.4
17,1996,853.403,530.28,523015019.2,645539737.3
7,1996,736.784,457.82,538404600.9,647953760
18,1996,893.209,555.01,501114151.2,589227392
19,1996,1038.585,645.35,1373939762,1613895177
22,1996,1135.873,705.8,910377496.7,1082558397
205,1996,977.65,607.48,516460792.7,612888177.4
24,1996,392.099,243.64,177142556.8,212004355.2
25,1996,463.373,287.93,272214888.2,320498404.3
13,1996,1580.329,981.97,547175940.6,705658367
6,1996,714.359,443.88,770009946.9,961022122.1
14,1996,5133.029,3189.52,607993298.5,798909048
21,1996,326.855,203.1,169148607.8,203669157.1
132,1997,389.419,241.97,309913196.9,372289329.1
170,1997,498.248,309.6,629579394.5,740314554.3
171,1997,680.79,423.02,469704761.1,554352346
163,1997,853.743,530.49,713282877.4,859513481.9
164,1997,528.941,328.67,385113261.1,475468841.3
156,1997,548.181,340.62,450555430.7,552517756.9
74,1997,943.254,586.11,1122257445,1417841769
198,1997,555.612,345.24,342433379.7,412824800
193,1997,460.308,286.02,300802897.3,348036882.7
169,1997,720.784,447.87,577351389.8,692608433.6
89,1997,3391.526,2107.4,1412753425,1785731670
131,1997,644.163,400.26,451047012.3,552253599
130,1997,1395.826,867.33,634895768.1,874187974.7
202,1997,833.959,518.2,565861710.1,683327171.8
119,1997,744.161,462.4,834836780.7,986305718.4
153,1997,784.352,487.37,682241001.9,809170911.3
98,1997,534.571,332.17,255741275.9,328998384.4
188,1997,780.398,484.92,757681630.5,915838771
155,1997,3333.675,2071.45,780093992.3,1008252699
187,1997,988.556,614.26,619865196,752676215.9
140,1997,825.04,512.66,629393513.8,760005606
115,1997,1033.557,642.22,540726927.2,647162158.6
144,1997,1115.835,693.35,1063496566,1278335695
183,1997,1114.162,692.31,936782327.5,1135668404
143,1997,1467.09,911.61,1521997455,1898305126
203,1997,793.43,493.01,643592164.3,766281487.4
184,1997,518.779,322.35,316712964.4,371866924.7
182,1997,501.536,311.64,409342664.5,475936949.5
200,1997,506.547,314.75,401912236.3,474780844.2
181,1997,798.341,496.07,772315190.5,939720068.5
129,1997,873.95,543.05,801894106.5,975430018.7
120,1997,441.067,274.07,392413032.9,468130906.8
127,1997,440.677,273.82,327390742.4,381332680.3
128,1997,564.331,350.66,668183429.4,851523942.7
64,1997,798.575,496.21,569654960,699623935.6
180,1997,441.136,274.11,376428748,434378041
67,1997,1351.435,839.74,1315728594,1621524025
114,1997,386.238,240,339236778.5,398653319
112,1997,309.365,192.23,434178635.5,519154402
179,1997,684.766,425.49,931902499.4,1096641174
113,1997,704.662,437.86,816534471.8,968994078.3
191,1997,1147.936,713.29,1101761265,1329502173
136,1997,620.592,385.62,688035452.3,810217063.6
82,1997,440.467,273.69,611717782.5,727047806.4
137,1997,564.822,350.96,558923186.1,661068171.9
199,1997,853.372,530.26,310249672.5,369639111.3
92,1997,3748.452,2329.18,1712834163,2157141022
116,1997,5092.71,3164.46,1305037484,1669024931
139,1997,7555.236,4694.61,1979531277,2421094758
1,1997,36.233,22.51,999169.8481,1545624.801
68,1997,4630.856,2877.48,2460528708,3035354086
102,1997,5037.503,3130.16,1167788150,1442627187
160,1997,1046.664,650.37,985523356.1,1193058334
86,1997,609.641,378.81,701785329.9,878277342.2
85,1997,1343.068,834.54,1354644297,1609176825
162,1997,798.279,496.03,438077069.3,527183579.8
95,1997,764.144,474.82,744812955.5,954111938.2
90,1997,771.071,479.12,1113719572,1399138315
56,1997,968.981,602.1,882634740.6,1049557842
196,1997,732.105,454.91,455414758.4,551131007.4
91,1997,785.861,488.31,794250771.1,952993294.2
75,1997,1098.445,682.54,891490729.8,1099859788
157,1997,555.18,344.97,592672374.6,729237824.2
161,1997,1407.551,874.61,1097886219,1312108742
158,1997,712.805,442.92,588622426.9,737586146.9
192,1997,974.17,605.32,581330915.6,690159299.7
84,1997,1183.085,735.13,793685665.1,939576287
194,1997,1145.791,711.96,761835631.2,967941169.2
79,1997,1648.259,1024.18,1205840494,1591036870
62,1997,1168.13,725.84,1030007472,1317936224
159,1997,1957.945,1216.61,1242124549,1525948962
172,1997,909.519,565.15,921651172.2,1083456714
173,1997,748.761,465.26,660780159.5,769107020
166,1997,529.004,328.71,380309456.5,451714683.7
94,1997,1133.086,704.07,870839412.8,1040915325
141,1997,2485.149,1544.2,3031245647,3629704806
152,1997,836.457,519.75,888005300.3,1045394445
189,1997,987.03,613.31,853261911.7,1027474816
190,1997,867.78,539.21,929838457.2,1160272589
151,1997,840.867,522.49,1048356935,1270026198
150,1997,837.671,520.5,693203496,874781184.1
149,1997,740.404,460.07,597941349.4,719429673.8
195,1997,1878.241,1167.08,1180958731,1413756611
87,1997,1202.902,747.45,689899281.9,875015010.5
197,1997,1883.739,1170.5,1170178171,1485291081
63,1997,2953.701,1835.34,2877495403,3549275559
88,1997,1484.795,922.61,1172586538,1487405589
101,1997,890.606,553.4,937589402.3,1128204642
174,1997,58.376,36.27,102515264.6,132499076
168,1997,322.612,200.46,275251152,340027567.1
57,1997,736.25,457.48,855246495.5,1014470384
106,1997,531.325,330.15,471045089.2,567996371.2
118,1997,470.05,292.08,491917961,579729320.8
176,1997,887.091,551.21,687792054.4,805540020.7
145,1997,280.586,174.35,310826376.5,388406855.2
134,1997,779.372,484.28,706054828.6,833793738.9
147,1997,576.344,358.12,677576026,798319212.1
121,1997,584.773,363.36,760675044,960278433.3
105,1997,492.373,305.95,556851497.3,684941637.1
122,1997,272.149,169.11,262250477.8,330576946.3
146,1997,219.508,136.4,289817098.1,360689729.5
165,1997,353.239,219.49,316275255,389704405
185,1997,464.99,288.93,328021320.5,378717504.8
201,1997,639.535,397.39,711791925.8,901017758.8
66,1997,726.431,451.38,1159004563,1365088399
111,1997,491.343,305.31,887516225.9,1042336887
96,1997,242.045,150.4,236354025,301686353.6
110,1997,205.084,127.43,289875437.4,367569084
178,1997,335.44,208.43,535961424.7,622151402.1
107,1997,386.119,239.92,462914092.9,577383621.5
104,1997,443.335,275.48,440601678.1,540553929.4
204,1997,366.975,228.03,349577668.9,415617978.5
167,1997,420.328,261.18,441322148,555510887
124,1997,520.609,323.49,496244323.8,595144411.6
175,1997,405.788,252.14,479538972.4,558250792.9
103,1997,392.14,243.66,429842335.8,540608668.5
177,1997,415.917,258.44,376135962.2,440797572.2
93,1997,284.915,177.04,445331190.8,569363818.4
125,1997,418.702,260.17,360832953.1,442177010.6
108,1997,421.265,261.76,523229501.6,633885346.5
109,1997,343.172,213.24,511174208.2,659505776.3
208,1997,2298.624,1428.3,1805124822,2268512071
83,1997,3222.122,2002.13,2972343688,3530871418
97,1997,4581.58,2846.86,3111444830,3962276295
207,1997,5082.513,3158.13,3861423371,4771860687
77,1997,7903.341,4910.91,2451512179,3178861333
61,1997,5571.076,3461.71,3339040050,4214899775
71,1997,12815.164,7962.97,3377147383,4151468549
138,1997,4193.652,2605.81,1692278859,2056708412
133,1997,3346.995,2079.73,2047060035,2445865413
123,1997,7858.711,4883.18,6238552850,7694327031
70,1997,5352.741,3326.04,2619066783,3252092773
65,1997,8656.787,5379.08,6937024967,8307063218
78,1997,5133.836,3190.02,5435105491,6639934788
80,1997,8983.882,5582.33,6379798801,7951343321
76,1997,7033.573,4370.46,5075369777,6184872797
60,1997,4368.33,2714.35,3121367986,3975526193
99,1997,8994.209,5588.74,2362962080,3069950530
